VideoName,ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,2,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,1,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,6,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,1,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,6,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,1,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,1,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,6,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,2,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,1,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,6,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,6,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,1,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,9,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,9,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,3,X
00085.mp4,1,46,B,2,1,2,626,0,0,0,0,0,1,X
00085.mp4,2,66,A,2,2,2,567,0,0,0,0,0,6,X
00085.mp4,2,66,A,2,2,2,567,0,0,0,0,0,6,X
00085.mp4,2,66,A,2,2,2,567,0,0,0,0,0,6,X
00085.mp4,2,66,A,2,2,2,567,0,0,0,0,0,8,X
00085.mp4,2,66,A,2,2,2,567,0,0,0,0,0,8,X
00085.mp4,2,66,A,2,2,2,567,0,0,0,0,0,6,X
00085.mp4,2,66,A,2,2,2,567,0,0,0,0,0,7,X
00085.mp4,2,66,A,2,2,2,567,0,0,0,0,0,8,X
00085.mp4,2,66,A,2,2,2,567,0,0,0,0,0,9,X
00085.mp4,2,66,A,2,2,2,567,0,0,0,0,0,6,X
00085.mp4,2,66,A,2,2,2,567,0,0,0,0,0,6,X
00085.mp4,2,66,A,2,2,2,567,0,0,0,0,0,7,X
00085.mp4,3,97,B,2,2,1,770,0,0,0,0,0,6,X
00085.mp4,3,97,B,2,2,1,770,0,0,0,0,0,6,X
00085.mp4,3,97,B,2,2,1,770,0,0,0,0,0,8,X
00085.mp4,3,97,B,2,2,1,770,0,0,0,0,0,3,X
00085.mp4,3,97,B,2,2,1,770,0,0,0,0,0,7,X
00085.mp4,3,97,B,2,2,1,770,0,0,0,0,0,5,X
00085.mp4,3,97,B,2,2,1,770,0,0,0,0,0,6,X
00085.mp4,3,97,B,2,2,1,770,0,0,0,0,0,5,X
00085.mp4,3,97,B,2,2,1,770,0,0,0,0,0,6,X
00085.mp4,3,97,B,2,2,1,770,0,0,0,0,0,3,X
00085.mp4,3,97,B,2,2,1,770,0,0,0,0,0,7,X
00085.mp4,4,108,A,2,1,2,766,0,0,0,0,0,4,X
00085.mp4,4,108,A,2,1,2,766,0,0,0,0,0,6,X
00085.mp4,4,108,A,2,1,2,766,0,0,0,0,0,6,X
00085.mp4,4,108,A,2,1,2,766,0,0,0,0,0,6,X
00085.mp4,4,108,A,2,1,2,766,0,0,0,0,0,8,X
00085.mp4,4,108,A,2,1,2,766,0,0,0,0,0,6,X
00085.mp4,4,108,A,2,1,2,766,0,0,0,0,0,3,X
00085.mp4,4,108,A,2,1,2,766,0,0,0,0,0,5,X
00085.mp4,4,108,A,2,1,2,766,0,0,0,0,0,3,X
00085.mp4,4,108,A,2,1,2,766,0,0,0,0,0,8,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,6,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,6,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,8,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,6,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,8,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,6,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,3,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,6,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,6,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,8,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,8,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,6,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,6,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,6,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,6,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,8,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,7,X
00085.mp4,5,132,B,2,1,2,668,0,0,0,0,0,8,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,7,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,7,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,6,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,6,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,8,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,3,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,7,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,6,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,6,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,8,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,6,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,6,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,4,X
00085.mp4,6,155,A,2,1,2,0,0,0,0,0,0,7,X
00085.mp4,7,184,B,2,2,1,842,0,0,0,0,0,7,X
00085.mp4,7,184,B,2,2,1,842,0,0,0,0,0,6,X
00085.mp4,7,184,B,2,2,1,842,0,0,0,0,0,6,X
00085.mp4,7,184,B,2,2,1,842,0,0,0,0,0,6,X
00085.mp4,7,184,B,2,2,1,842,0,0,0,0,0,7,X
00085.mp4,7,184,B,2,2,1,842,0,0,0,0,0,6,X
00085.mp4,8,210,A,2,2,2,514,0,0,0,0,0,6,X
00085.mp4,8,210,A,2,2,2,514,0,0,0,0,0,7,X
00085.mp4,8,210,A,2,2,2,514,0,0,0,0,0,6,X
00085.mp4,8,210,A,2,2,2,514,0,0,0,0,0,6,X
00085.mp4,8,210,A,2,2,2,514,0,0,0,0,0,6,X
00085.mp4,8,210,A,2,2,2,514,0,0,0,0,0,3,X
00085.mp4,8,210,A,2,2,2,514,0,0,0,0,0,3,X
00085.mp4,8,210,A,2,2,2,514,0,0,0,0,0,7,X
00085.mp4,8,210,A,2,2,2,514,0,0,0,0,0,8,X
00085.mp4,8,210,A,2,2,2,514,0,0,0,0,0,3,X
00085.mp4,9,237,B,2,1,2,475,0,0,0,0,0,8,X
00085.mp4,9,237,B,2,1,2,475,0,0,0,0,0,9,X
00085.mp4,9,237,B,2,1,2,475,0,0,0,0,0,6,X
00085.mp4,9,237,B,2,1,2,475,0,0,0,0,0,5,X
00085.mp4,9,237,B,2,1,2,475,0,0,0,0,0,5,X
00085.mp4,10,265,A,2,1,2,711,0,0,0,0,0,5,X
00085.mp4,10,265,A,2,1,2,711,0,0,0,0,0,6,X
00085.mp4,10,265,A,2,1,2,711,0,0,0,0,0,8,X
00085.mp4,10,265,A,2,1,2,711,0,0,0,0,0,6,X
00085.mp4,11,283,B,2,1,2,700,0,0,0,0,0,2,X
00085.mp4,11,283,B,2,1,2,700,0,0,0,0,0,6,X
00085.mp4,11,283,B,2,1,2,700,0,0,0,0,0,5,X
00085.mp4,11,283,B,2,1,2,700,0,0,0,0,0,3,X
00085.mp4,11,283,B,2,1,2,700,0,0,0,0,0,6,X
00085.mp4,11,283,B,2,1,2,700,0,0,0,0,0,3,X
00085.mp4,12,296,B,2,2,2,700,0,0,0,0,0,6,X
00085.mp4,12,296,B,2,2,2,700,0,0,0,0,0,6,X
00085.mp4,12,296,B,2,2,2,700,0,0,0,0,0,6,X
00085.mp4,12,296,B,2,2,2,700,0,0,0,0,0,6,X
00085.mp4,13,327,A,2,1,2,0,0,0,0,0,0,6,X
00085.mp4,13,327,A,2,1,2,0,0,0,0,0,0,6,X
00085.mp4,13,327,A,2,1,2,0,0,0,0,0,0,8,X
00085.mp4,13,327,A,2,1,2,0,0,0,0,0,0,8,X
00085.mp4,13,327,A,2,1,2,0,0,0,0,0,0,8,X
00085.mp4,13,327,A,2,1,2,0,0,0,0,0,0,8,X
00085.mp4,13,327,A,2,1,2,0,0,0,0,0,0,6,X
00086.mp4,1,38,B,2,1,2,680,0,0,0,0,0,2,X
00086.mp4,1,38,B,2,1,2,680,0,0,0,0,0,1,X
00086.mp4,1,38,B,2,1,2,680,0,0,0,0,0,7,X
00086.mp4,1,38,B,2,1,2,680,0,0,0,0,0,1,X
00086.mp4,1,38,B,2,1,2,680,0,0,0,0,0,6,X
00086.mp4,1,38,B,2,1,2,680,0,0,0,0,0,6,X
00086.mp4,1,38,B,2,1,2,680,0,0,0,0,0,1,X
00086.mp4,1,38,B,2,1,2,680,0,0,0,0,0,6,X
00086.mp4,1,38,B,2,1,2,680,0,0,0,0,0,6,X
00086.mp4,1,38,B,2,1,2,680,0,0,0,0,0,1,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,8,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,3,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,7,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,6,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,3,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,6,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,8,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,8,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,8,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,4,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,7,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,7,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,6,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,5,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,8,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,8,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,5,X
00086.mp4,2,84,A,2,2,1,773,0,0,0,0,0,3,X
00086.mp4,3,117,B,2,2,2,827,0,0,0,0,0,6,X
00086.mp4,3,117,B,2,2,2,827,0,0,0,0,0,6,X
00086.mp4,3,117,B,2,2,2,827,0,0,0,0,0,6,X
00086.mp4,3,117,B,2,2,2,827,0,0,0,0,0,5,X
00086.mp4,3,117,B,2,2,2,827,0,0,0,0,0,3,X
00086.mp4,3,117,B,2,2,2,827,0,0,0,0,0,8,X
00086.mp4,3,117,B,2,2,2,827,0,0,0,0,0,3,X
00086.mp4,3,117,B,2,2,2,827,0,0,0,0,0,3,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,8,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,9,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,8,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,7,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,8,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,3,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,8,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,8,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,4,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,3,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,8,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,8,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,8,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,8,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,8,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,5,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,8,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,6,X
00086.mp4,4,128,B,2,2,2,742,0,0,0,0,0,7,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,6,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,6,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,7,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,6,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,8,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,6,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,6,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,6,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,6,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,6,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,6,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,5,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,5,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,6,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,4,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,8,X
00086.mp4,5,140,A,2,2,2,631,0,0,0,0,0,8,X
00086.mp4,6,163,B,1,2,1,428,0,0,0,0,0,6,X
00086.mp4,6,163,B,1,2,1,428,0,0,0,0,0,3,X
00086.mp4,6,163,B,1,2,1,428,0,0,0,0,0,7,X
00086.mp4,6,163,B,1,2,1,428,0,0,0,0,0,5,X
00086.mp4,6,163,B,1,2,1,428,0,0,0,0,0,5,X
00086.mp4,6,163,B,1,2,1,428,0,0,0,0,0,6,X
00086.mp4,6,163,B,1,2,1,428,0,0,0,0,0,6,X
00086.mp4,6,163,B,1,2,1,428,0,0,0,0,0,6,X
00086.mp4,6,163,B,1,2,1,428,0,0,0,0,0,6,X
00086.mp4,6,163,B,1,2,1,428,0,0,0,0,0,5,X
00086.mp4,6,163,B,1,2,1,428,0,0,0,0,0,6,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,8,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,8,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,6,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,6,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,6,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,8,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,8,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,6,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,5,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,6,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,6,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,6,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,8,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,6,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,8,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,8,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,4,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,8,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,6,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,6,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,7,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,3,X
00086.mp4,7,192,A,2,2,2,562,0,0,0,0,0,6,X
00086.mp4,8,227,B,2,2,2,785,0,0,0,0,0,5,X
00086.mp4,8,227,B,2,2,2,785,0,0,0,0,0,3,X
00086.mp4,8,227,B,2,2,2,785,0,0,0,0,0,6,X
00086.mp4,8,227,B,2,2,2,785,0,0,0,0,0,5,X
00086.mp4,8,227,B,2,2,2,785,0,0,0,0,0,7,X
00086.mp4,8,227,B,2,2,2,785,0,0,0,0,0,6,X
00086.mp4,8,227,B,2,2,2,785,0,0,0,0,0,3,X
00086.mp4,8,227,B,2,2,2,785,0,0,0,0,0,6,X
00086.mp4,9,254,B,2,2,2,0,0,0,0,0,0,3,X
00086.mp4,9,254,B,2,2,2,0,0,0,0,0,0,3,X
00086.mp4,9,254,B,2,2,2,0,0,0,0,0,0,6,X
00086.mp4,9,254,B,2,2,2,0,0,0,0,0,0,8,X
00086.mp4,9,254,B,2,2,2,0,0,0,0,0,0,6,X
00087.mp4,1,17,A,2,1,2,656,0,0,0,0,0,2,X
00087.mp4,1,17,A,2,1,2,656,0,0,0,0,0,6,X
00087.mp4,1,17,A,2,1,2,656,0,0,0,0,0,2,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,6,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,2,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,2,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,2,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,8,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,6,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,1,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,1,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,6,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,1,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,6,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,6,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,6,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,2,X
00087.mp4,2,28,A,2,2,2,685,0,0,0,0,0,6,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,8,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,8,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,6,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,1,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,1,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,6,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,3,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,6,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,8,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,8,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,6,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,6,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,9,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,8,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,6,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,6,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,6,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,8,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,1,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,1,X
00087.mp4,3,53,B,2,2,1,0,0,0,0,0,0,8,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,2,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,7,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,5,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,6,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,8,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,4,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,6,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,8,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,5,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,8,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,7,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,6,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,3,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,4,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,6,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,7,X
00087.mp4,4,80,B,2,2,1,810,0,0,0,0,0,6,X
00087.mp4,5,120,B,2,2,1,826,0,0,0,0,0,7,X
00087.mp4,5,120,B,2,2,1,826,0,0,0,0,0,6,X
00087.mp4,5,120,B,2,2,1,826,0,0,0,0,0,5,X
00087.mp4,5,120,B,2,2,1,826,0,0,0,0,0,8,X
00087.mp4,5,120,B,2,2,1,826,0,0,0,0,0,3,X
00087.mp4,5,120,B,2,2,1,826,0,0,0,0,0,6,X
00087.mp4,5,120,B,2,2,1,826,0,0,0,0,0,6,X
00087.mp4,5,120,B,2,2,1,826,0,0,0,0,0,6,X
00088.mp4,1,31,B,2,2,2,583,0,0,0,0,0,6,X
00088.mp4,1,31,B,2,2,2,583,0,0,0,0,0,6,X
00088.mp4,1,31,B,2,2,2,583,0,0,0,0,0,1,X
00088.mp4,1,31,B,2,2,2,583,0,0,0,0,0,8,X
00088.mp4,1,31,B,2,2,2,583,0,0,0,0,0,6,X
00088.mp4,1,31,B,2,2,2,583,0,0,0,0,0,6,X
00088.mp4,1,31,B,2,2,2,583,0,0,0,0,0,6,X
00088.mp4,1,31,B,2,2,2,583,0,0,0,0,0,1,X
00088.mp4,1,31,B,2,2,2,583,0,0,0,0,0,1,X
00088.mp4,1,31,B,2,2,2,583,0,0,0,0,0,8,X
00088.mp4,1,31,B,2,2,2,583,0,0,0,0,0,8,X
00088.mp4,1,31,B,2,2,2,583,0,0,0,0,0,1,X
00088.mp4,1,31,B,2,2,2,583,0,0,0,0,0,6,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,2,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,7,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,8,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,8,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,5,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,7,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,3,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,3,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,1,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,6,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,5,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,6,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,6,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,6,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,6,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,6,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,3,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,7,X
00088.mp4,2,63,A,2,2,1,520,0,0,0,0,0,1,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,5,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,7,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,6,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,8,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,3,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,6,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,5,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,6,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,5,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,9,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,3,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,5,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,8,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,6,X
00088.mp4,3,87,B,2,1,2,475,0,0,0,0,0,8,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,6,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,8,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,6,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,6,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,6,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,6,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,6,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,6,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,6,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,7,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,6,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,3,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,6,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,6,X
00088.mp4,4,111,A,2,2,2,492,553,497,553,0,0,6,X
00088.mp4,5,152,B,2,2,1,506,0,0,0,0,0,5,X
00088.mp4,5,152,B,2,2,1,506,0,0,0,0,0,6,X
00088.mp4,5,152,B,2,2,1,506,0,0,0,0,0,5,X
00088.mp4,5,152,B,2,2,1,506,0,0,0,0,0,3,X
00088.mp4,5,152,B,2,2,1,506,0,0,0,0,0,6,X
00088.mp4,5,152,B,2,2,1,506,0,0,0,0,0,3,X
00088.mp4,5,152,B,2,2,1,506,0,0,0,0,0,5,X
00088.mp4,6,168,A,2,2,2,513,0,0,0,0,0,6,X
00088.mp4,6,168,A,2,2,2,513,0,0,0,0,0,6,X
00088.mp4,6,168,A,2,2,2,513,0,0,0,0,0,3,X
00088.mp4,6,168,A,2,2,2,513,0,0,0,0,0,6,X
00088.mp4,6,168,A,2,2,2,513,0,0,0,0,0,6,X
00088.mp4,6,168,A,2,2,2,513,0,0,0,0,0,4,X
00088.mp4,6,168,A,2,2,2,513,0,0,0,0,0,8,X
00088.mp4,6,168,A,2,2,2,513,0,0,0,0,0,6,X
